CODIGOESTR;ESTRUCT;HORASFUNC1;HORASFUNC2;DIASFUNCME;SUBTIPO;SUBT;Luminaria.BAJOMEDICION;Luminaria.POTENCIA;POTENCIA_2;ALIMENTA_5;ALIM;SUBTIPO_1;TRAF;VOLTAJE;POTENCIA TRAFO;TRAFO;KWH;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0301468;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T14;Cochabamba - Telimbela;1;Transformador Monofásico en poste;7.97 kV;10;0301468;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T14;Cochabamba - Telimbela;1;Transformador Monofásico en poste;7.97 kV;10;0301468;54;;;;;;;;
APO0303;LCPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.62 kV;10;0301468;54;;;;;;;;
APO0303;LCPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;10;0301468;54;;;;;;;;
APO0303;LCPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;10;0301468;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0301468;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0301468;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303527;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303527;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303527;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303527;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303527;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303527;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303527;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303527;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0301468;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0301528;54;;;;;;;;
APO0304;LDPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0301528;54;;;;;;;;
APO0304;LDPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.62 kV;5;0303531;54;;;;;;;;
APO0304;LDPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0303356;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0302895;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0302895;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307979;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307979;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307979;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307979;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307979;90;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307979;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;5;Transformador Trifásico en poste;13.8 kV;15;0307979;90;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0304069;90;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0304069;90;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0304069;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0304069;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0304069;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0304069;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0304069;90;;;;;;;;
APO0364;LDAS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.62 kV;37.5;0304069;90;;;;;;;;
APO0364;LDAS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.62 kV;37.5;0304069;90;;;;;;;;
APO0364;LDAS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.62 kV;37.5;0304069;90;;;;;;;;
APO0364;LDAS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.62 kV;37.5;0304069;90;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;15;0307977;90;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;15;0307977;90;;;;;;;;
APO0318;LDPS150ADC;6;6;100;4;Sodio Cerrada;0;250;105;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;15;0307977;64;;;;;;;;
APO0305;LDPS150PCC;12;0;100;3;Sodio Abierta;0;250;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;15;0307978;90;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;15;0307978;90;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;15;0307978;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;15;0307978;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;15;0307978;90;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;15;0303582;90;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;15;0303582;90;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;15;0303582;90;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;15;0303582;90;;;;;;;;
APO0304;LDPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0303582;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0304930;54;;;;;;;;
APO0302;LCPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;37.5;0304930;54;;;;;;;;
APO0302;LCPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;37.5;0304930;54;;;;;;;;
APO0302;LCPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;37.5;0304930;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0304930;54;;;;;;;;
APO0302;LCPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;37.5;0304930;54;;;;;;;;
APO0302;LCPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;37.5;0304930;54;;;;;;;;
APO0302;LCPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;50;0303581;54;;;;;;;;
APO0302;LCPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;50;0303581;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307980;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307980;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307980;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307980;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307980;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307980;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307980;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307980;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0307980;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;25;0303665;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;25;0303665;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.62 kV;25;0303665;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.62 kV;25;0303665;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.62 kV;37.5;0302803;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0302802;54;;;;;;;;
APO0206;LDPM175ACC;12;0;100;1;Mercurio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;10;0303266;54;;;;;;;;
APO0206;LDPM175ACC;12;0;100;1;Mercurio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;5;0303273;54;;;;;;;;
APO0206;LDPM175ACC;12;0;100;1;Mercurio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;25;0303306;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);5;Transformador Trifásico en poste;13.2 kV;25;0303304;90;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;15;0301117;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;15;0301117;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;5;0303276;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;25;0303265;90;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.62 kV;10;0303266;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0303554;54;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0303554;54;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0303554;54;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0302651;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0302798;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0302797;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0021660;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303306;36;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303304;90;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0303664;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;50;0303585;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;50;0303585;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0301160;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0303567;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0303512;54;;;;;;;;
APO0504;PDPS250ACC;12;0;100;6;Proyector de Sodio;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;25;0303524;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;25;0303524;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;10;0303580;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;15;0301473;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;15;0301473;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;3;0303534;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;37.5;0304069;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;5;0304084;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;5;0304084;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;37.5;0304088;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;37.5;0304088;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;37.5;0304088;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;37.5;0304088;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;37.5;0304088;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;37.5;0304088;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;37.5;0304088;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;37.5;0304089;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;37.5;0304089;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.97 kV;37.5;0304089;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CA050T11;Caluma-Echeandía;1;Transformador Monofásico en poste;7.97 kV;37.5;0304089;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;37.5;0304089;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;37.5;0304089;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;37.5;0304089;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0308114;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0308114;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0307925;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0301072;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0301072;54;;;;;;;;
APO0730;LDOL150ACC;12;0;100;5;LED;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;5;0301072;54;;;;;;;;
APO0730;LDOL150ACC;12;0;100;5;LED;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;5;0301072;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;5;0301072;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0301072;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0301072;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0304077;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0304077;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0304077;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0307179;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0307179;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0307179;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0307179;54;;;;;;;;
